,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,text,labels
3385,3385,3385,1250122056131215360,1250122056131215360,1586887298000,2020-04-14 23:31:38,530,,"Jo hua Goa mein woh ekdum positivity nd nationality k khilaf hai ,kya woh kuch din intezaar nhi kr skte ?? Pura desh ab iss Corona Pandemic mein fass gya .. 
Hope that the respective authorities took the charge nd control the situation. #IndiaFightsCorona https://twitter.com/ABPNews/status/1250037222889246720Â â¦",['#indiafightscorona'],[],1191331122388406274,1191331122388406274,SoumiliChakra18,Soumili Chakraborty,2,23,https://twitter.com/SoumiliChakra18/status/1250122056131215360,False,1,0,0,https://twitter.com/ABPNews/status/1250037222889246720,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1191331122388406274', 'username': 'SoumiliChakra18'}]",,,,,,-1
3387,3387,3387,1250122035004461056,1250121091353206784,1586887293000,2020-04-14 23:31:33,530,,"They don't have no job, no shelter, no food. You don't speak out for them. When they question, the entire machinery tries to suppress them.. 

#IndiaFightsCorona #Lockdown2 #Corona #JaiBhim","['#indiafightscorona', '#lockdown2', '#corona', '#jaibhim']",[],102332697,102332697,IamRagbon,Raghavan JV,2,23,https://twitter.com/IamRagbon/status/1250122035004461056,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '102332697', 'username': 'IamRagbon'}]",,,,,,-1
3495,3495,3495,1250117470532153345,1250117470532153345,1586886205000,2020-04-14 23:13:25,530,,"Distributed Cooked Food among People staying in Road, Labourers and Rickshaw Puller.
#FeedTheNeedy
#IndiaFightsCorona
#COVID2019india
#Lockdown2
#Covid_19
@narendramodi @BjpBiplab @AmitShah @JPNadda @rammadhavbjp @Ramlal @RSSorg @BJPLive @himantabiswa @bjpSurajitDatta pic.twitter.com/TyY2TwX0N4","['#feedtheneedy', '#indiafightscorona', '#covid2019india', '#lockdown2', '#covid_19']",[],844456215455449088,844456215455449088,abhishektalks,Abhishek Duttað®ð³,2,23,https://twitter.com/abhishektalks/status/1250117470532153345,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '844456215455449088', 'username': 'abhishektalks'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '725003596811620353', 'username': 'BjpBiplab'}, {'user_id': '1447949844', 'username': 'AmitShah'}, {'user_id': '2990611686', 'username': 'JPNadda'}, {'user_id': '751400048', 'username': 'rammadhavbjp'}, {'user_id': '2198269460', 'username': 'Ramlal'}, {'user_id': '310239584', 'username': 'RSSorg'}, {'user_id': '486711396', 'username': 'BJPLive'}, {'user_id': '131188226', 'username': 'himantabiswa'}, {'user_id': '852435990434250753', 'username': 'bjpSurajitDatta'}]",,,,,,1
3498,3498,3498,1250117357625737217,1250086287836467200,1586886178000,2020-04-14 23:12:58,530,,"Keep testing, maintain the lockdown strictly and we all will surely overcome #CoronavirusPandemic #IndiaFightsCorona","['#coronaviruspandemic', '#indiafightscorona']",[],74707348,74707348,PassionForNews,Manoj Gupta,2,23,https://twitter.com/PassionForNews/status/1250117357625737217,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '74707348', 'username': 'PassionForNews'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}]",,,,,,1
3506,3506,3506,1250117197088706560,1250117197088706560,1586886140000,2020-04-14 23:12:20,530,,"Imran khedawala, cluster quarantine hotspot_khadia MLA tested #COVID positive. He attended the meeting with CM, Dy CM without wearing the mask. #IndiaFightsCorona https://twitter.com/DeshGujarat/status/1250112138883895296Â â¦","['#covid', '#indiafightscorona']",[],139470145,139470145,bhuvikal,#StayHomeSaveLives,2,23,https://twitter.com/bhuvikal/status/1250117197088706560,False,2,0,1,https://twitter.com/DeshGujarat/status/1250112138883895296,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '139470145', 'username': 'bhuvikal'}]",,,,,,1
3516,3516,3516,1250491256364388352,1250491256364388352,1586975323000,2020-04-15 23:58:43,530,,"Despite This, Our Doctors are not getting PPE And Our labourers are not getting Slice of Bread. Why.?ð¤
#Lockdown2 #IndiaFightsCorona
@BBCHindi @RahulGandhi @khanumarfa pic.twitter.com/xIqGllk5dK","['#lockdown2', '#indiafightscorona']",[],1229010205624553472,1229010205624553472,ft_talha0,FT.Talha,3,23,https://twitter.com/ft_talha0/status/1250491256364388352,False,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1229010205624553472', 'username': 'ft_talha0'}, {'user_id': '372754427', 'username': 'BBCHindi'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '113571686', 'username': 'khanumarfa'}]",,,,,,1
3549,3549,3549,1250489219060916225,1250489219060916225,1586974837000,2020-04-15 23:50:37,530,,"People behind the conspiracy should be found asap otherwise India will have to fight with two enemies COVID-19 and The morons spreading hatred and rumors. Sudden gathering in Bandra Station, Muradabad case @PMOIndia @HMOIndia Do check them seriously please sir #IndiaFightsCorona",['#indiafightscorona'],[],1242527059576082434,1242527059576082434,niteeshsharma_,Niteesh Sharma,3,23,https://twitter.com/niteeshsharma_/status/1250489219060916225,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1242527059576082434', 'username': 'niteeshsharma_'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '2541363451', 'username': 'HMOIndia'}]",,,,,,-1
3701,3701,3701,1250481872166989824,1250481872166989824,1586973085000,2020-04-15 23:21:25,530,,"Health Ministry declares 5 districts as coronavirus #COVID19 hotspots in Assam.

#IndiaFightsCorona #Assam pic.twitter.com/NoSkxA18j8","['#covid19', '#indiafightscorona', '#assam']",[],310316665,310316665,silcharNOW,SilcharNow,3,23,https://twitter.com/silcharNOW/status/1250481872166989824,False,14,0,5,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '310316665', 'username': 'silcharNOW'}]",,,,,,-1
3706,3706,3706,1250481838465769474,1250481838465769474,1586973077000,2020-04-15 23:21:17,530,,"Indore is getting Spoiled by Increasing Cases of #CoronaVirus it may be very dangerous for Madhya Pradesh @ChouhanShivraj  it should be controlled as soon as possible  @CMMadhyaPradesh @narendramodi @KailashOnline
#IndoreFightsCorona
#IndiaFightsCorona","['#coronavirus', '#indorefightscorona', '#indiafightscorona']",[],950920890581004288,950920890581004288,rsomani25,Rishabh Somani,3,23,https://twitter.com/rsomani25/status/1250481838465769474,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '950920890581004288', 'username': 'rsomani25'}, {'user_id': '1251083774', 'username': 'ChouhanShivraj'}, {'user_id': '2506662439', 'username': 'CMMadhyaPradesh'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '439154852', 'username': 'KailashOnline'}]",,,,,,-1
3860,3860,3860,1250852280359743488,1250852280359743488,1587061398000,2020-04-16 23:53:18,530,,Appeal 2 One N Al To Help #Orphanage N #OldAgeHome In Yr Vicinity As Due #lockdown Thy Might B Short Of Essentials As Help Cudnt Reach Thm @BJYM #BJYMNorthMumbai Did Thr Bit. #BJYMCares #IndiaFightsCorona @narendramodi @Devendra_Office @BJP4India @bjp4mumbai @BJP4Maharashtra pic.twitter.com/a17tONdOSi,"['#orphanage', '#oldagehome', '#lockdown', '#bjymnorthmumbai', '#bjymcares', '#indiafightscorona']",[],871867794870108164,871867794870108164,Amarbjym,Amar Shah,4,23,https://twitter.com/Amarbjym/status/1250852280359743488,False,7,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '871867794870108164', 'username': 'Amarbjym'}, {'user_id': '53075131', 'username': 'BJYM'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1204769860699312135', 'username': 'Devendra_Office'}, {'user_id': '207809313', 'username': 'BJP4India'}, {'user_id': '2433075943', 'username': 'bjp4mumbai'}, {'user_id': '532895350', 'username': 'BJP4Maharashtra'}]",,,,,,-1
4058,4058,4058,1250843269010829312,1250843269010829312,1587059249000,2020-04-16 23:17:29,530,,": 1054 new cases today but 248 patients discharge, thats sign of going towards the right direction #Covid_19 #IndiaFightsCorona","['#covid_19', '#indiafightscorona']",[],28286611,28286611,Oye_its_Abbas,Abbas Khambati ð®ð³,4,23,https://twitter.com/Oye_its_Abbas/status/1250843269010829312,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '28286611', 'username': 'Oye_its_Abbas'}]",,,,,,0
4113,4113,4113,1250841028074115079,1250841028074115079,1587058715000,2020-04-16 23:08:35,530,,"Hello Friends
#RajGardenPlants #ROOKHRAJPAUDHSHALA
#memories #covid_19 #corona #IndiaFightsCorona #stayhome #staysafe #Shayari #love #ishc #pyar #poem #gazal #poetry #poet #shayar #write #writing #write #kavi #kavitaâ¦  https://www.instagram.com/p/B_DOgM5AxaB/?igshid=hh9jr58yjkm3Â â¦","['#rajgardenplants', '#rookhrajpaudhshala', '#memories', '#covid_19', '#corona', '#indiafightscorona', '#stayhome', '#staysafe', '#shayari', '#love', '#ishc', '#pyar', '#poem', '#gazal', '#poetry', '#poet', '#shayar', '#write', '#writing', '#write', '#kavi', '#kavita']",[],375747370,375747370,rajsol29,Raj Garden Plants,4,23,https://twitter.com/rajsol29/status/1250841028074115079,False,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '375747370', 'username': 'rajsol29'}]",,,,,,0
4183,4183,4183,1250838777804623873,1250838777804623873,1587058178000,2020-04-16 22:59:38,530,,"Hello Friends
#RajGardenPlants #ROOKHRAJPAUDHSHALA
#memories #covid_19 #corona #IndiaFightsCorona #stayhome #staysafe #Shayari #love #ishc #pyar #poem #gazal #poetry #poet #shayar #write #writing @ Raj Garden Plants  https://www.instagram.com/p/B_DNRDMABy-/?igshid=1dmmpb1qdbaj3Â â¦","['#rajgardenplants', '#rookhrajpaudhshala', '#memories', '#covid_19', '#corona', '#indiafightscorona', '#stayhome', '#staysafe', '#shayari', '#love', '#ishc', '#pyar', '#poem', '#gazal', '#poetry', '#poet', '#shayar', '#write', '#writing']",[],375747370,375747370,rajsol29,Raj Garden Plants,4,22,https://twitter.com/rajsol29/status/1250838777804623873,False,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '375747370', 'username': 'rajsol29'}]",,,,,,0
4213,4213,4213,1250837749935951872,1250837749935951872,1587057933000,2020-04-16 22:55:33,530,,"#IndiaFightsCorona
To mitigate hardship to the public, select activities have been permitted by the Govt for the second phase of the lockdown.
via NaMo App",['#indiafightscorona'],[],870554714970214401,870554714970214401,Ashok7610,Adv.Ashok prajapatið®ð³,4,22,https://twitter.com/Ashok7610/status/1250837749935951872,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '870554714970214401', 'username': 'Ashok7610'}]",,,,,,-1
4219,4219,4219,1250837591974244352,1250832281112993792,1587057896000,2020-04-16 22:54:56,530,,"Great work 
Looking Awesome
Keep going
#BeActive
#à¤à¤°à¤®à¥à¤à¤°à¤¹à¥à¤à¤¸à¥à¤µà¤¸à¥à¤¥à¤°à¤¹à¥à¤
#Covid_19
#IndiaFightsCoronavirus
@narendramodi @PMOIndia","['#beactive', '#à¤à¤°à¤®à¥à¤à¤°à¤¹à¥à¤à¤¸à¥à¤µà¤¸à¥à¤¥à¤°à¤¹à¥à¤', '#covid_19', '#indiafightscoronavirus']",[],2330614106,2330614106,____ankit____,Ankit Pandey,4,22,https://twitter.com/____ankit____/status/1250837591974244352,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2330614106', 'username': '____ankit____'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,,0
4292,4292,4292,1251213520793976839,1251213520793976839,1587147524000,2020-04-17 23:48:44,530,,"#IndiaFightsCorona:

Information for General Public on the availability and use of necessary medicines for #Coronavirus Disease in India. Do not consume any medicine without prescription. 

#CoronaOutbreak #SwasthaBharat #HealthForAll #Lockdown2 #Covid_19 #COVID19 pic.twitter.com/JKcTlZbL6U","['#indiafightscorona', '#coronavirus', '#coronaoutbreak', '#swasthabharat', '#healthforall', '#lockdown2', '#covid_19', '#covid19']",[],1091738712554250240,1091738712554250240,qohindustan,Queen Of Hindustan,5,23,https://twitter.com/qohindustan/status/1251213520793976839,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1091738712554250240', 'username': 'qohindustan'}]",,,,,,-1
4331,4331,4331,1251211642836267008,1251211642836267008,1587147076000,2020-04-17 23:41:16,530,,"#China is a pathetic country. Poor quality products even in times of crisis.

#BanChina
#ChinaLiedPeopleDied
#ChinaLiedAndPeopleDied
#ChinaMustExplain
#IndiaFightsCorona
#COVID19Pandemic
#PPE
#India
#BoycottChineseProducts https://twitter.com/ndtv/status/1251202010810134532Â â¦","['#china', '#banchina', '#chinaliedpeopledied', '#chinaliedandpeopledied', '#chinamustexplain', '#indiafightscorona', '#covid19pandemic', '#ppe', '#india', '#boycottchineseproducts']",[],1148448669588307968,1148448669588307968,IamShoumikDas,Shoumik Das,5,23,https://twitter.com/IamShoumikDas/status/1251211642836267008,False,0,0,1,https://twitter.com/ndtv/status/1251202010810134532,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1148448669588307968', 'username': 'IamShoumikDas'}]",,,,,,-1
4344,4344,4344,1251210959273684993,1251210959273684993,1587146913000,2020-04-17 23:38:33,530,,"Indian Corona Rap on Youtube | Must Watch

Copy Paste Link:
 https://youtu.be/06vk6IhcilgÂ 
#LockdownExtended #music #Corona #Rap #CoronavirusOutbreakindia #QuarantineAndChill #np #IndiaFightsCorona #lockdown #fightagainstcorona #FourMoreShotsPlease #AsimRapper #HimachalPradesh pic.twitter.com/AkfdICK0Xi","['#lockdownextended', '#music', '#corona', '#rap', '#coronavirusoutbreakindia', '#quarantineandchill', '#np', '#indiafightscorona', '#lockdown', '#fightagainstcorona', '#fourmoreshotsplease', '#asimrapper', '#himachalpradesh']",[],1224962964609888256,1224962964609888256,YudiGoyaal,Yudi Goyaal,5,23,https://twitter.com/YudiGoyaal/status/1251210959273684993,False,0,1,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1224962964609888256', 'username': 'YudiGoyaal'}]",,,,,,1
4396,4396,4396,1251208382742007808,1251208382742007808,1587146299000,2020-04-17 23:28:19,530,,"#IndiaPost making #DBT payments to beneficiries at Kashi Ram Colony, #Sitapur through #AEPS by Micro ATM of #IndiaPostPaymentsBank. 

#IndiaFightsCorona #PostalProud
#Essentialservice #lockdown #IPPB
#PpstOffice #à¤¡à¤¾à¤à¤à¤° #PostalService #Coronafighters #SocialDistancing pic.twitter.com/6EsKrzvwaM","['#indiapost', '#dbt', '#sitapur', '#aeps', '#indiapostpaymentsbank', '#indiafightscorona', '#postalproud', '#essentialservice', '#lockdown', '#ippb', '#ppstoffice', '#à¤¡à¤¾à¤à¤à¤°', '#postalservice', '#coronafighters', '#socialdistancing']",[],63241691,63241691,kkyadava,Krishna Kumar Yadav,5,23,https://twitter.com/kkyadava/status/1251208382742007808,False,11,1,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '63241691', 'username': 'kkyadava'}]",,,,,,1
4447,4447,4447,1251206855587532801,1251206855587532801,1587145935000,2020-04-17 23:22:15,530,,"Dil Se Thank You . . .!
For doctors, nurses, paramedic forces, govt employs, police, military and cleaners they all fights against cororna virus for our nation
They are stay outside for us
.
Stay Home Stay Safe
Jai Hind
.
#lockdown #StayHome #IndiaFightsCorona #DilSeThankYou pic.twitter.com/ZBI3pNo5Tc","['#lockdown', '#stayhome', '#indiafightscorona', '#dilsethankyou']",[],2266206908,2266206908,v_yogindra,Yogindra Vaidya ð®ð³ð,5,23,https://twitter.com/v_yogindra/status/1251206855587532801,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2266206908', 'username': 'v_yogindra'}]",,,,,,1
4521,4521,4521,1251203677517254657,1251203677517254657,1587145177000,2020-04-17 23:09:37,530,,"Delivery of cold chain #medicines to the Pharma companies & Medical stores in #Ayodhya by #IndiaPost.

#PostOffice #essentialservices
#Coronafighters #lockdown #IndiaFightsCorona #covidindia
#IndiaFightsCOVID19 #à¤¡à¤¾à¤à¤à¤°
#UttarPradesh #PostalProud pic.twitter.com/OM26dSkCCZ","['#medicines', '#ayodhya', '#indiapost', '#postoffice', '#essentialservices', '#coronafighters', '#lockdown', '#indiafightscorona', '#covidindia', '#indiafightscovid19', '#à¤¡à¤¾à¤à¤à¤°', '#uttarpradesh', '#postalproud']",[],63241691,63241691,kkyadava,Krishna Kumar Yadav,5,23,https://twitter.com/kkyadava/status/1251203677517254657,False,14,1,4,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '63241691', 'username': 'kkyadava'}]",,,,,,1
4553,4553,4553,1251201789992583169,1251201789992583169,1587144727000,2020-04-17 23:02:07,530,,"Guess what! Now @IndiaToday features ""Reading #Plagued"" as their 2nd best thing to do during this lockdown.

#ReadMoreSaveLives #books #publishing #ebooks #IndiaFightsCoronavirus https://www.indiatoday.in/education-today/featurephilia/story/from-diy-hacks-to-reading-5-ways-parents-can-keep-kids-engaged-during-coronavirus-lockdown-1667812-2020-04-17Â â¦","['#plagued', '#readmoresavelives', '#books', '#publishing', '#ebooks', '#indiafightscoronavirus']",[],61533358,61533358,AniArun89,"Read More, Save Lives",5,23,https://twitter.com/AniArun89/status/1251201789992583169,False,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '61533358', 'username': 'AniArun89'}, {'user_id': '19897138', 'username': 'IndiaToday'}]",,,,,,0
