,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
3970,3970,1250846591654801409,1250846591654801409,1587060041000,2020-04-16 23:30:41,530,"Model Town, Sonipat","#GodMorningThursday
Real god Kabir Sahib (Supremegod .org) can destroyed all sin's of his followers and make happy for life long if we take initiation from_ @Sandeepjaspal1

 Saint Rampal Ji maharaj
Covid 19 Parents must know who is Real God. – at Model Town, Sonipat",['#godmorningthursday'],[],1001682564166406146,1001682564166406146,Sandeepjaspal1,💯in FUTURE DR. Sandeep Sharma(CHIKU),4,23,https://twitter.com/Sandeepjaspal1/status/1250846591654801409,False,2,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1001682564166406146', 'username': 'Sandeepjaspal1'}]",,,,,godmornthursday   real   god   kabir   sahib   supremegod   org   destroy   sin   follow   make   happi   life   long   take   initi   saint   rampal   ji   maharaj   covid   parent   must   know   real   god   model   town   sonipat  ,0
3971,3971,1250846582678814720,1250819690194071553,1587060039000,2020-04-16 23:30:39,530,,Sir you are very diplomatic person...  How cleverly you add word Hindu...  But you also know very well for making worst condition in India how Muslims illiterate terrorists are attacking doctors...  But in the same place Hindus are doing aarti of covid warriors,[],[],520253992,520253992,Indiansproud,Animesh (Data analyst ),4,23,https://twitter.com/Indiansproud/status/1250846582678814720,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '520253992', 'username': 'Indiansproud'}, {'user_id': '122995784', 'username': 'Javedakhtarjadu'}, {'user_id': '106081433', 'username': 'ashokepandit'}]",,,,,sir   diplomat   person   cleverli   add   word   hindu   also   know   well   make   worst   condit   india   muslim   illiter   terrorist   attack   doctor   place   hindu   aarti   covid   warrior  ,-1
3972,3972,1250846581483466752,1250846581483466752,1587060039000,2020-04-16 23:30:39,530,,"Last week they said ordered lakhs of kits, next day they said parcel delivered wrongly to US, next day few 1000
Kits havcome and next day Central gov said we will distribute kits, PM said one and now Corona will TN in 15 days.. @csramesha very tried of stories https://twitter.com/lakhinathan/status/1250655685232091136 …",[],[],88974623,88974623,mohandas86,G Mohandas,4,23,https://twitter.com/mohandas86/status/1250846581483466752,False,0,0,0,https://twitter.com/lakhinathan/status/1250655685232091136,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '88974623', 'username': 'mohandas86'}, {'user_id': '805482429204922368', 'username': 'csramesha'}]",,,,,last   week   said   order   lakh   kit   next   day   said   parcel   deliv   wrongli   u   next   day   kit   hav   next   day   central   gov   said   distribut   kit   pm   said   one   corona   tn   day   tri   stori   http   twitter      lakhinathan   statu  ,0
3973,3973,1250846578023301120,1250846578023301120,1587060038000,2020-04-16 23:30:38,530,,This pandemic has hit us really hard but schools are providing no major relief to parents as they are still charging hefty amount of fees just in the name of online classes. The online classes are simply based on 1 activity throughout the day. @dmgbnagar @myogiadityanath,[],[],83311800,83311800,viveksch2,Vivek Singh Chauhan,4,23,https://twitter.com/viveksch2/status/1250846578023301120,False,2,1,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '83311800', 'username': 'viveksch2'}, {'user_id': '874516907256197120', 'username': 'dmgbnagar'}, {'user_id': '3437532637', 'username': 'myogiadityanath'}]",,,,,pandem   hit   u   realli   hard   school   provid   major   relief   parent   still   charg   hefti   amount   fee   name   onlin   class   onlin   class   simpli   base   activ   throughout   day  ,1
3974,3974,1250846562516791296,1250708897901371392,1587060034000,2020-04-16 23:30:34,530,,6 saal se lockdown hai kya?,[],[],1102861635155304448,1102861635155304448,Mikhael41714639,Mikhael राजपूत,4,23,https://twitter.com/Mikhael41714639/status/1250846562516791296,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1102861635155304448', 'username': 'Mikhael41714639'}, {'user_id': '761544900735213568', 'username': 'angrlysarcastic'}]",,,,,saal   se   lockdown   hai   kya  ,-1
3975,3975,1250846495319842817,1250846495319842817,1587060018000,2020-04-16 23:30:18,530,,Corona update  ...  pic.twitter.com/GVWWxG5rof,[],[],1196945536181399553,1196945536181399553,SakshiM38490439,sakshi mishra.......,4,23,https://twitter.com/SakshiM38490439/status/1250846495319842817,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1196945536181399553', 'username': 'SakshiM38490439'}]",,,,,corona   updat      twitter      gvwwxgrof  ,-1
3976,3976,1250846464021893120,1250846464021893120,1587060011000,2020-04-16 23:30:11,530,,"#We must have to change our Minds according to current situation across the world,so we have to use our minds how to defend this Pandemic.Before this Pandemic Kashmir Valley was faced 6 month Lockdown Due to the Article 370,and then this Pandemic its huge backlog.",['#we'],[],1240531507749343234,1240531507749343234,AJAZMUNNU,AJAZ AHMAD,4,23,https://twitter.com/AJAZMUNNU/status/1250846464021893120,False,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1240531507749343234', 'username': 'AJAZMUNNU'}]",,,,,must   chang   mind   accord   current   situat   across   world   use   mind   defend   pandem   pandem   kashmir   valley   face   month   lockdown   due   articl   pandem   huge   backlog  ,1
3977,3977,1250846405565898752,1250846405565898752,1587059997000,2020-04-16 23:29:57,530,,"Indian during lockdown,there is nature's music 😅
#day21oflockdown #COVID19 #staysafe #stayhome #pmo #narendramodi pic.twitter.com/3JW3707qG7","['#day21oflockdown', '#covid19', '#staysafe', '#stayhome', '#pmo', '#narendramodi']",[],998217998082043904,998217998082043904,MinakshiSinghR2,Minakshi singh Rajput,4,23,https://twitter.com/MinakshiSinghR2/status/1250846405565898752,False,3,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '998217998082043904', 'username': 'MinakshiSinghR2'}]",,,,,indian   lockdown   natur   music   dayoflockdown   covid   staysaf   stayhom   pmo   narendramodi      twitter      jwqg  ,-1
3978,3978,1250846371478859776,1250846355712471043,1587059989000,2020-04-16 23:29:49,530,,"@KTRTRS @DrTamilisaiGuv
@KTRoffice @trsharish
@TelanganaCMO @Hansindia @abntelugutv #askktr #Covid_19 @IKReddyAllola @ntdailyonline
request you sir/ madam to please look into this for the help of needy pic.twitter.com/xSRu7s108u","['#askktr', '#covid_19']",[],1243570183119110144,1243570183119110144,allam_bablu,Manojreddy Allam Bablu,4,23,https://twitter.com/allam_bablu/status/1250846371478859776,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1243570183119110144', 'username': 'allam_bablu'}, {'user_id': '118787224', 'username': 'KTRTRS'}, {'user_id': '236457592', 'username': 'DrTamilisaiGuv'}, {'user_id': '857093639624945672', 'username': 'KTRoffice'}, {'user_id': '192942692', 'username': 'trsharish'}, {'user_id': '2558684335', 'username': 'TelanganaCMO'}, {'user_id': '326029229', 'username': 'hansindia'}, {'user_id': '279559837', 'username': 'abntelugutv'}, {'user_id': '2445371448', 'username': 'IKReddyAllola'}, {'user_id': '335586421', 'username': 'ntdailyonline'}]",,,,,askktr   covid   request   sir   madam   pleas   look   help   needi      twitter      xsrusu  ,-1
3979,3979,1250846347835604993,1250837395228024834,1587059983000,2020-04-16 23:29:43,530,,"Plzadpt athntctd 100prcnt rcvry athme trtmnt Rootout Corona/evry vrs/al infctious sen unsen diss  by Neem Tonic 2D'sdly (mde Nem tre lvs)sprvccne at earth prtct al nrvs
Use vrs lose trnsfrng pwr Dnt aply temprary mnylostng mthds  Trt al Amrcans ths wy rstre Ur actvts run Ur bunss",[],[],959344946322051072,959344946322051072,MakhdoomAshfaq5,Makhdoom Ashfaque,4,23,https://twitter.com/MakhdoomAshfaq5/status/1250846347835604993,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '959344946322051072', 'username': 'MakhdoomAshfaq5'}, {'user_id': '232901331', 'username': 'dbongino'}]",,,,,plzadpt   athntctd   prcnt   rcvri   athm   trtmnt   rootout   corona   evri   vr   al   infctiou   sen   unsen   di   neem   tonic   sdli   mde   nem   tre   lv   sprvccne   earth   prtct   al   nrv   use   vr   lose   trnsfrng   pwr   dnt   apli   temprari   mnylostng   mthd   trt   al   amrcan   th   wy   rstre   ur   actvt   run   ur   bun  ,0
3980,3980,1250846284614942721,1250846284614942721,1587059968000,2020-04-16 23:29:28,530,,"Who run the world? 

🙋🏻‍♀️

What Do Countries With The Best Coronavirus Responses Have In Common? Women Leaders via @forbes https://www.forbes.com/sites/avivahwittenbergcox/2020/04/13/what-do-countries-with-the-best-coronavirus-reponses-have-in-common-women-leaders/ …",[],[],280425828,280425828,dayanatuna,dayanatuna,4,23,https://twitter.com/dayanatuna/status/1250846284614942721,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '280425828', 'username': 'dayanatuna'}, {'user_id': '91478624', 'username': 'Forbes'}]",,,,,run   world   countri   best   coronaviru   respons   mon   woman   leader   via   http   ww   forb      site   avivahwittenbergcox   countri   best   coronaviru   repons   mon   woman   leader  ,-1
3981,3981,1250846269481848835,1250846269481848835,1587059964000,2020-04-16 23:29:24,530,, https://youtu.be/muItKCWW63o  MSME #BusinessContinuity after #Covid_19 #Lockdown #BusinessGrowth #startup @narendramodi @PiyushGoyal @girirajsinghbjp @upmsme @FollowCII @nsitharaman @ianuragthakur,"['#businesscontinuity', '#covid_19', '#lockdown', '#businessgrowth', '#startup']",[],1180362975523196930,1180362975523196930,shaileshbrahm,Shailesh Tiwari #VeerSavarkar,4,23,https://twitter.com/shaileshbrahm/status/1250846269481848835,False,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1180362975523196930', 'username': 'shaileshbrahm'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1324334436', 'username': 'PiyushGoyal'}, {'user_id': '1642669674', 'username': 'girirajsinghbjp'}, {'user_id': '861569052099084288', 'username': 'upmsme'}, {'user_id': '86479411', 'username': 'FollowCII'}, {'user_id': '58243368', 'username': 'nsitharaman'}, {'user_id': '381949397', 'username': 'ianuragthakur'}]",,,,,http   youtu   muitkcwwo   msme   businesscontinu   covid   lockdown   businessgrowth   startup  ,0
3982,3982,1250846266898046981,1250846266898046981,1587059964000,2020-04-16 23:29:24,530,,"@PMOIndia @narendramodi @Flipkart @amazon 

Today we have seen a pizza delivery boy case ,who unfortunately found Covid-19 positive and 72 families are under observation , govt is thinking to re start ecom delivery from 20th April ???????  Dont let anything bcom a carrier",[],[],1035231758000766977,1035231758000766977,AshishJ29775342,Ashish Jaiswal,4,23,https://twitter.com/AshishJ29775342/status/1250846266898046981,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1035231758000766977', 'username': 'AshishJ29775342'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '57947109', 'username': 'Flipkart'}, {'user_id': '20793816', 'username': 'amazon'}]",,,,,today   seen   pizza   deliveri   boy   case   unfortun   found   covid   posit   famili   observ   govt   think   start   e   deliveri   th   april   dont   let   anyth   b   carrier  ,1
3983,3983,1250846174703161345,1250302102552731652,1587059942000,2020-04-16 23:29:02,530,,The reason is lockdown is like nothing if police take care of lockdown strictly then it can be stopped else this will spread like this only,[],[],3244964256,3244964256,Bollywoodtrack_,Jodhpur Problems,4,23,https://twitter.com/Bollywoodtrack_/status/1250846174703161345,False,4,3,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3244964256', 'username': 'Bollywoodtrack_'}, {'user_id': '4595308993', 'username': 'triptidaudsar'}, {'user_id': '74947226', 'username': 'avinashkalla'}]",,,,,reason   lockdown   like   noth   polic   take   care   lockdown   strictli   stop   els   spread   like  ,1
3984,3984,1250846091773218817,1250679269576998913,1587059922000,2020-04-16 23:28:42,530,,11 new corona positive in Moradabad. Now total 35 in just 5 days,[],[],1118411814486913024,1118411814486913024,AdityaS69034973,Aditya Sharma,4,23,https://twitter.com/AdityaS69034973/status/1250846091773218817,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1118411814486913024', 'username': 'AdityaS69034973'}, {'user_id': '101215084', 'username': 'anjanaomkashyap'}]",,,,,new   corona   posit   moradabad   total   day  ,1
3985,3985,1250846007316770816,1250846007316770816,1587059902000,2020-04-16 23:28:22,530,,"Earlier Indian government was deciding that who will stay in India
and now God is deciding who will stay in India....@IndianGovtt @narendramodi #Corona
#NRC #RuleinIndia 
.
.
.
.
P.s. #allabouttoday🙏🙏","['#corona', '#nrc', '#ruleinindia', '#allabouttoday']",[],1238384163629088768,1238384163629088768,_alisaif_07,Ali Saif,4,23,https://twitter.com/_alisaif_07/status/1250846007316770816,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1238384163629088768', 'username': '_alisaif_07'}, {'user_id': '1174256453701558272', 'username': 'IndianGovtt'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,earlier   indian   govern   decid   stay   india   god   decid   stay   india   indiangovtt   corona   nrc   ruleinindia   p   allabouttoday  ,-1
3986,3986,1250846000517771266,1250846000517771266,1587059900000,2020-04-16 23:28:20,530,,How is USSR handling this covid btw?,[],[],86255769,86255769,abinhimself,Abin Thomas,4,23,https://twitter.com/abinhimself/status/1250846000517771266,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '86255769', 'username': 'abinhimself'}]",,,,,ussr   handl   covid   btw  ,0
3987,3987,1250845955764547584,1250845955764547584,1587059890000,2020-04-16 23:28:10,530,,As #testing (lack if it!) disaster unfolds in blown lockdown. Watching an idiot on TimesNow celebrating dodgy MOHFI/ICMR statistics on not doubling numbers. Incredible air of self congratulation down @PMOIndia @MoHFW_INDIA to other #covidiots. #foolsparadise #covid19 #bureaucracy pic.twitter.com/NN1jzL45nr,"['#testing', '#covidiots', '#foolsparadise', '#covid19', '#bureaucracy']",[],550382928,550382928,IndiaKravMaga,Kravmaga Mumbai,4,23,https://twitter.com/IndiaKravMaga/status/1250845955764547584,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '550382928', 'username': 'IndiaKravMaga'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}]",,,,,test   lack   disast   unfold   blown   lockdown   watch   idiot   timesnow   celebr   dodgi   mohfi   icmr   statist   doubl   number   incred   air   self   congratul   covidiot   foolsparadis   covid   bureaucraci      twitter      nnjzlnr  ,-1
3988,3988,1250845925871771649,1250845925871771649,1587059882000,2020-04-16 23:28:02,530,,"If you haven't helped a single person in need during this lockdown period, you have absolutely no right to be criticizing anybody.",[],[],83808973,83808973,Anothingman,Arnold Y Sumi,4,23,https://twitter.com/Anothingman/status/1250845925871771649,False,4,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '83808973', 'username': 'Anothingman'}]",,,,,help   sl   person   need   lockdown   period   absolut   right   critic   anybodi  ,1
3989,3989,1250845922021556225,1250845922021556225,1587059882000,2020-04-16 23:28:02,530,,"Stay At Home
Day 26
.
.
.
DOWNSTAIRS
A happy face coming down a very steep uneven staircase holding the railing carefully. Shot at bylanes of Howrah.
.
.
.
Please abide by the lockdown instructions as adviced by the…  https://www.instagram.com/p/B_DQumIAY4A/?igshid=ccwu804qqcbx …",[],[],94043987,94043987,j4jishun,Indranil Mukherjee,4,23,https://twitter.com/j4jishun/status/1250845922021556225,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '94043987', 'username': 'j4jishun'}]",,,,,stay   home   day   downstair   happi   face   e   steep   uneven   staircas   hold   rail   care   shot   bylan   howrah   pleas   abid   lockdown   instruct   advic   http   ww   instagram      p   b   dqumiaya   igshid   ccwuqqcbx  ,1
3990,3990,1250845853624840193,1250845853624840193,1587059865000,2020-04-16 23:27:45,530,,"""Updates on the Covid-19 situation in Thailand"" #COVID19 https://twitter.com/i/events/1240300661364772864 …",['#covid19'],[],341805227,341805227,tgclark56,khun Tom,4,23,https://twitter.com/tgclark56/status/1250845853624840193,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '341805227', 'username': 'tgclark56'}]",,,,,updat   covid   situat   thailand   covid   http   twitter      event  ,0
3991,3991,1250845833966137345,1250844796622565376,1587059861000,2020-04-16 23:27:41,530,,The government is very negligent with those who are corona vydhi👎👎👎👎👎,[],[],959744788181364738,959744788181364738,raghu_lovely09,ᏒᏗᎶᏂᏗᏉᏋᏁᎴᏒᏗ..🐦,4,23,https://twitter.com/raghu_lovely09/status/1250845833966137345,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '959744788181364738', 'username': 'raghu_lovely09'}, {'user_id': '3308460655', 'username': 'unexpected5678'}]",,,,,govern   neglig   corona   vydhi  ,1
3992,3992,1250845700851593216,1250845700851593216,1587059829000,2020-04-16 23:27:09,530,,"Yes, I am agree with you.
It is hard to say the point of victory.
Our country is facing double attack -- Covid-19 and some Orthodox patients.  https://twitter.com/SwatiMathurTOI/status/1250702734426173441 …",[],[],952953825651982341,952953825651982341,Nagendra3456044,Nagendra Prasad,4,23,https://twitter.com/Nagendra3456044/status/1250845700851593216,False,0,0,0,https://twitter.com/SwatiMathurTOI/status/1250702734426173441,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '952953825651982341', 'username': 'Nagendra3456044'}]",,,,,ye   agre   hard   say   point   victori   countri   face   doubl   attack   covid   orthodox   patient   http   twitter      swatimathurtoi   statu  ,0
3993,3993,1250845640600416258,1250845640600416258,1587059814000,2020-04-16 23:26:54,530,,"#GROCERY #DRIVE
#Fight #against #Corona #Virus 
We have distributed one-month grocery to more than 15 families living near Vedvyas. It must be quite evident from the pictures that, these families are living in very poor conditions.They don't have any source of income Source. pic.twitter.com/lOoXE1O3IR","['#grocery', '#drive', '#fight', '#against', '#corona', '#virus']",[],886631170288504833,886631170288504833,HOPEOFLIFE2014,Hope of life,4,23,https://twitter.com/HOPEOFLIFE2014/status/1250845640600416258,False,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '886631170288504833', 'username': 'HOPEOFLIFE2014'}]",,,,,groceri   drive   fight   corona   viru   distribut   one   month   groceri   famili   live   near   vedvya   must   quit   evid   tur   famili   live   poor   condit   sourc   in   sourc      twitter      looxeoir  ,-1
3994,3994,1250845597612953606,1250845597612953606,1587059804000,2020-04-16 23:26:44,530,,"@PMOIndia @DVSadanandGowda 
Thanking country's pride ministry of pharmaceutical in timely supplying drugs needed by developed nations to fight covid 19",[],[],1083658002824134656,1083658002824134656,Delhi_gate,मेरा देश भारत महान है l,4,23,https://twitter.com/Delhi_gate/status/1250845597612953606,False,3,0,19,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1083658002824134656', 'username': 'Delhi_gate'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '2381667174', 'username': 'DVSadanandGowda'}]",,,,,thank   countri   pride   ministri   pharmaceut   time   suppli   drug   need   develop   nation   fight   covid  ,-1
3995,3995,1250845572992397317,1250845572992397317,1587059798000,2020-04-16 23:26:38,530,,Quarantine is about adapt & evolve.,[],[],1404873708,1404873708,SanchitBhardwa6,Sanchit Sharma,4,23,https://twitter.com/SanchitBhardwa6/status/1250845572992397317,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1404873708', 'username': 'SanchitBhardwa6'}]",,,,,quarantin   adapt   evolv  ,0
3996,3996,1250845544206852096,1250845368956317696,1587059791000,2020-04-16 23:26:31,530,,"#IndiaUnitedAgainstCorona
The government and citizens took charge of the fight against COVID-19 right from the beginning to fight the pandemic.
via NaMo App",['#indiaunitedagainstcorona'],[],104092221,104092221,RUCHIR2511,RUCHIR SHAH 🇮🇳,4,23,https://twitter.com/RUCHIR2511/status/1250845544206852096,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '104092221', 'username': 'RUCHIR2511'}]",,,,,indiaunitedagainstcorona   govern   citizen   took   charg   fight   covid   right   begin   fight   pandem   via   namo   app  ,-1
3997,3997,1250845513307394048,1250845368956317696,1587059784000,2020-04-16 23:26:24,530,,"#IndiaUnitedAgainstCorona
Social distancing, self-isolation, quarantine have separated people physically but uniquely, this has brought Indians even closer with a great appreciation for the ability to overcome this crisis. 
via NaMo App",['#indiaunitedagainstcorona'],[],104092221,104092221,RUCHIR2511,RUCHIR SHAH 🇮🇳,4,23,https://twitter.com/RUCHIR2511/status/1250845513307394048,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '104092221', 'username': 'RUCHIR2511'}]",,,,,indiaunitedagainstcorona   social   distanc   self   isol   quarantin   separ   peopl   physic   uniqu   brought   indian   even   closer   great   appreci   abil   over   crisi   via   namo   app  ,-1
3998,3998,1250845513265508357,1250845513265508357,1587059784000,2020-04-16 23:26:24,530,,Thank You @wef @WHO  for giving me an opportunity. It was my great pleasure to be on the Conference #webinar WHO COVID -19 Africa Media Briefing #COVID19 #worldhealthorganization #worldeconomicforum @MedusaSonal #drmatshidisomoeti @SimonMissiri @MoetiTshidi @elso #adrianmonick pic.twitter.com/Emg3jH7GcG,"['#webinar', '#covid19', '#worldhealthorganization', '#worldeconomicforum', '#drmatshidisomoeti', '#adrianmonick']",[],2587204081,2587204081,MedusaSonal,Sonal Jindal,4,23,https://twitter.com/MedusaSonal/status/1250845513265508357,False,11,3,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2587204081', 'username': 'MedusaSonal'}, {'user_id': '5120691', 'username': 'wef'}, {'user_id': '14499829', 'username': 'WHO'}, {'user_id': '819565471217356800', 'username': 'SimonMissiri'}, {'user_id': '2412739760', 'username': 'MoetiTshidi'}, {'user_id': '14216495', 'username': 'elso'}]",,,,,thank   give   opportun   great   pleasur   confer   webinar   covid   africa   medium   brief   covid   worldhealthorgan   worldeconomicforum   drmatshidisomoeti   adrianmonick      twitter      emgjhgcg  ,-1
3999,3999,1250845509541154816,1250660324052627458,1587059783000,2020-04-16 23:26:23,530,,To Bangalore and Pune ke doctors to fir pregnancy kit se Corona Virus test kar rahe honge??,[],[],65600011,65600011,Alliiiigator,Alligator🐊,4,23,https://twitter.com/Alliiiigator/status/1250845509541154816,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '65600011', 'username': 'Alliiiigator'}, {'user_id': '1238107101580259329', 'username': 'Sarcasclismic'}, {'user_id': '65851020', 'username': 'Trendulkar'}, {'user_id': '2301046225', 'username': 'DunzoIt'}]",,,,,bangalor   pune   ke   doctor   fir   pregnanc   kit   se   corona   viru   test   kar   rahe   hong  ,-1
4000,4000,1250845462548017154,1250844825114546178,1587059772000,2020-04-16 23:26:12,530,,True words. Homemade clean side at the time of this corona Only eat nutritious food.,[],[],848749121750142976,848749121750142976,PoojanJoshiBJP,Poojan Joshi,4,23,https://twitter.com/PoojanJoshiBJP/status/1250845462548017154,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '848749121750142976', 'username': 'PoojanJoshiBJP'}, {'user_id': '115622213', 'username': 'kamaalrkhan'}]",,,,,true   word   homemad   clean   side   time   corona   eat   nutriti   food  ,-1
4001,4001,1250845450376146945,1250747528548679685,1587059769000,2020-04-16 23:26:09,530,,"Yeah their personal freedom is at stake. It’s more important than the pandemic. The idiocy, arrogance and total insensitivity in display!",[],[],1421338435,1421338435,ranchisparrow,ahana mukherjee,4,23,https://twitter.com/ranchisparrow/status/1250845450376146945,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1421338435', 'username': 'ranchisparrow'}, {'user_id': '1652541', 'username': 'Reuters'}]",,,,,yeah   person   freedom   stake   import   pandem   idioci   arrog   total   insensit   display  ,0
4002,4002,1250845441790406656,1250845368956317696,1587059767000,2020-04-16 23:26:07,530,,"#IndiaUnitedAgainstCorona
From the old to the young, India’s corona warriors are united. Proactively everyone is following precautions and strengthening the fight against COVID-19. 
via NaMo App",['#indiaunitedagainstcorona'],[],104092221,104092221,RUCHIR2511,RUCHIR SHAH 🇮🇳,4,23,https://twitter.com/RUCHIR2511/status/1250845441790406656,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '104092221', 'username': 'RUCHIR2511'}]",,,,,indiaunitedagainstcorona   old   young   india   corona   warrior   unit   proactiv   everyon   follow   precaut   strengthen   fight   covid   via   namo   app  ,-1
